Irrigation,SoilMoisture
8.89E-06,0.4234499189
8.89E-06,0.4234499189
2.07E-06,0.4496026344
2.07E-06,0.4496026344
2.07E-06,0.4496026344
2.07E-06,0.4496026344
2.07E-06,0.4496026344
2.07E-06,0.4496026344
2.07E-06,0.4496026344
2.07E-06,0.4496026344
2.07E-06,0.4496026344
2.07E-06,0.4496026344
4.01E-06,0.4371439943
4.01E-06,0.4371439943
4.01E-06,0.4371439943
4.01E-06,0.4371439943
4.01E-06,0.4371439943
4.01E-06,0.4371439943
4.01E-06,0.4371439943
4.01E-06,0.4371439943
4.01E-06,0.4371439943
9.92E-06,0.4217875915
9.92E-06,0.4217875915
9.92E-06,0.4217875915
9.92E-06,0.4217875915
9.92E-06,0.4217875915
9.92E-06,0.4217875915
9.92E-06,0.4217875915
9.92E-06,0.4217875915
4.08E-06,0.4368281498
4.08E-06,0.4368281498
4.08E-06,0.4368281498
4.08E-06,0.4368281498
4.08E-06,0.4368281498
4.08E-06,0.4368281498
4.08E-06,0.4368281498
4.08E-06,0.4368281498
4.08E-06,0.4368281498
4.08E-06,0.4368281498
4.08E-06,0.4368281498
6.62E-06,0.4282243606
6.62E-06,0.4282243606
6.62E-06,0.4282243606
6.62E-06,0.4282243606
6.62E-06,0.4282243606
6.62E-06,0.4282243606
6.62E-06,0.4282243606
6.62E-06,0.4282243606
9.02E-06,0.4232166542
9.02E-06,0.4232166542
9.02E-06,0.4232166542
9.02E-06,0.4232166542
9.02E-06,0.4232166542
9.02E-06,0.4232166542
9.02E-06,0.4232166542
9.02E-06,0.4232166542
9.02E-06,0.4232166542
9.95E-06,0.4217406464
9.95E-06,0.4217406464
9.95E-06,0.4217406464
9.95E-06,0.4217406464
9.95E-06,0.4217406464
9.95E-06,0.4217406464
9.95E-06,0.4217406464
9.95E-06,0.4217406464
9.95E-06,0.4217406464
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
6.57E-06,0.4283695687
1.17E-06,0.4474806102
1.17E-06,0.44753138
1.17E-06,0.4475811576
1.17E-06,0.4476309928
1.17E-06,0.4476808898
1.17E-06,0.4477308497
1.17E-06,0.4477808739
1.17E-06,0.4478309637
4.58E-07,0.4412070913
4.58E-07,0.4412244149
4.58E-07,0.4412413908
4.58E-07,0.4412583378
4.58E-07,0.4412752561
4.58E-07,0.4412921456
4.58E-07,0.4413090066
4.58E-07,0.441325839
4.58E-07,0.4413426429
4.58E-07,0.4413594186
4.58E-07,0.4413761659
4.58E-07,0.441392885
6.22E-06,0.4292983736
6.22E-06,0.4292983736
6.22E-06,0.4292983736
6.22E-06,0.4292983736
6.22E-06,0.4292983736
6.22E-06,0.4292983736
6.22E-06,0.4292983736
6.22E-06,0.4292983736
6.22E-06,0.4292983736
5.71E-06,0.4307679845
5.71E-06,0.4307679845
5.71E-06,0.4307679845
5.71E-06,0.4307679845
5.71E-06,0.4307679845
5.71E-06,0.4307679845
5.71E-06,0.4307679845
5.71E-06,0.4307679845
5.71E-06,0.4307679845
9.62E-06,0.4222417036
9.62E-06,0.4222417036
9.62E-06,0.4222417036
9.62E-06,0.4222417036
9.62E-06,0.4222417036
9.62E-06,0.4222417036
9.62E-06,0.4222417036
9.62E-06,0.4222417036
9.62E-06,0.4222417036
9.62E-06,0.4222417036
7.49E-06,0.4261808714
7.49E-06,0.4261808714
7.49E-06,0.4261808714
7.49E-06,0.4261808714
7.49E-06,0.4261808714
7.49E-06,0.4261808714
7.49E-06,0.4261808714
7.49E-06,0.4261808714
7.49E-06,0.4261808714
7.49E-06,0.4261808714
7.49E-06,0.4261808714
6.66E-06,0.4281321988
6.66E-06,0.4281321988
6.66E-06,0.4281321988
6.66E-06,0.4281321988
6.66E-06,0.4281321988
6.66E-06,0.4281321988
6.66E-06,0.4281321988
6.66E-06,0.4281321988
6.66E-06,0.4281321988
5.28E-06,0.4321628389
5.28E-06,0.4321628389
5.28E-06,0.4321628389
5.28E-06,0.4321628389
5.28E-06,0.4321628389
5.28E-06,0.4321628389
5.28E-06,0.4321628389
5.28E-06,0.4321628389
5.28E-06,0.4321628389
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
2.67E-06,0.4447589313
9.62E-06,0.4222414102
9.62E-06,0.4222414102
9.62E-06,0.4222414102
9.62E-06,0.4222414102
9.62E-06,0.4222414102
9.62E-06,0.4222414102
9.62E-06,0.4222414102
9.62E-06,0.4222414102
9.62E-06,0.4222414102
9.62E-06,0.4222414102
5.45E-06,0.4316093745
5.45E-06,0.4316093745
5.45E-06,0.4316093745
5.45E-06,0.4316093745
5.45E-06,0.4316093745
5.45E-06,0.4316093745
5.45E-06,0.4316093745
5.45E-06,0.4316093745
5.45E-06,0.4316093745
4.00E-07,0.4407267356
4.00E-07,0.4407430691
4.00E-07,0.4407592111
4.00E-07,0.4407753252
4.00E-07,0.4407914114
4.00E-07,0.4408074698
4.00E-07,0.4408235005
4.00E-07,0.4408395035
4.00E-07,0.4408554789
4.00E-07,0.4408714268
4.00E-07,0.4408873473
4.00E-07,0.4409032404
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
6.99E-06,0.4273078118
5.25E-06,0.4322833086
5.25E-06,0.4322833086
5.25E-06,0.4322833086
5.25E-06,0.4322833086
5.25E-06,0.4322833086
5.25E-06,0.4322833086
5.25E-06,0.4322833086
5.25E-06,0.4322833086
6.84E-07,0.4427353999
6.84E-07,0.4427574137
6.84E-07,0.4427793985
6.84E-07,0.4428013507
6.84E-07,0.4428232703
6.84E-07,0.4428451574
6.84E-07,0.4428670121
6.84E-07,0.4428888346
8.91E-06,0.4234087905
8.91E-06,0.4234087905
8.91E-06,0.4234087905
8.91E-06,0.4234087905
8.91E-06,0.4234087905
8.91E-06,0.4234087905
8.91E-06,0.4234087905
8.91E-06,0.4234087905
8.91E-06,0.4234087905
8.91E-06,0.4234087905
8.91E-06,0.4234087905
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
3.37E-06,0.4404040063
2.37E-06,0.4469966077
2.37E-06,0.4469966077
2.37E-06,0.4469966077
2.37E-06,0.4469966077
2.37E-06,0.4469966077
2.37E-06,0.4469966077
2.37E-06,0.4469966077
2.37E-06,0.4469966077
1.23E-06,0.449453046
1.23E-06,0.4495150856
1.23E-06,0.4495763117
1.23E-06,0.4496377507
1.23E-06,0.4496994121
1.23E-06,0.449761301
1.23E-06,0.4498234225
1.23E-06,0.4498857819
3.18E-06,0.4414982268
3.18E-06,0.4414982268
3.18E-06,0.4414982268
3.18E-06,0.4414982268
3.18E-06,0.4414982268
3.18E-06,0.4414982268
3.18E-06,0.4414982268
3.18E-06,0.4414982268
3.18E-06,0.4414982268
3.18E-06,0.4414982268
2.36E-06,0.4470976297
2.36E-06,0.4470976297
2.36E-06,0.4470976297
2.36E-06,0.4470976297
2.36E-06,0.4470976297
2.36E-06,0.4470976297
2.36E-06,0.4470976297
2.36E-06,0.4470976297
2.36E-06,0.4470976297
2.36E-06,0.4470976297
2.36E-06,0.4470976297
6.55E-06,0.4283992863
6.55E-06,0.4283992863
6.55E-06,0.4283992863
6.55E-06,0.4283992863
6.55E-06,0.4283992863
6.55E-06,0.4283992863
6.55E-06,0.4283992863
6.55E-06,0.4283992863
6.55E-06,0.4283992863
6.55E-06,0.4283992863
7.55E-07,0.4444002067
7.55E-07,0.4444228153
7.55E-07,0.4444453985
7.55E-07,0.4444679535
7.55E-07,0.4444904803
7.55E-07,0.444512979
7.55E-07,0.4445354498
7.55E-07,0.4445578927
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.83E-06,0.4437028176
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
2.89E-06,0.4432857731
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
8.81E-06,0.4235809209
4.50E-06,0.4350511069
4.50E-06,0.4350511069
4.50E-06,0.4350511069
4.50E-06,0.4350511069
4.50E-06,0.4350511069
4.50E-06,0.4350511069
4.50E-06,0.4350511069
4.50E-06,0.4350511069
7.58E-06,0.4259704559
7.58E-06,0.4259704559
7.58E-06,0.4259704559
7.58E-06,0.4259704559
7.58E-06,0.4259704559
7.58E-06,0.4259704559
7.58E-06,0.4259704559
7.58E-06,0.4259704559
7.58E-06,0.4259704559
6.07E-06,0.4297097651
6.07E-06,0.4297097651
6.07E-06,0.4297097651
6.07E-06,0.4297097651
6.07E-06,0.4297097651
6.07E-06,0.4297097651
6.07E-06,0.4297097651
6.07E-06,0.4297097651
6.07E-06,0.4297097651
7.85E-06,0.4254013789
7.85E-06,0.4254013789
7.85E-06,0.4254013789
7.85E-06,0.4254013789
7.85E-06,0.4254013789
7.85E-06,0.4254013789
7.85E-06,0.4254013789
7.85E-06,0.4254013789
7.85E-06,0.4254013789
7.85E-06,0.4254013789
1.23E-06,0.4506444992
1.23E-06,0.450710657
1.23E-06,0.450777318
1.23E-06,0.4508443234
1.23E-06,0.4509116812
1.23E-06,0.4509794009
1.23E-06,0.451047492
1.23E-06,0.4511159646
1.23E-06,0.4511848292
1.23E-06,0.4512540967
1.23E-06,0.4513237784
9.79E-06,0.4219897978
9.79E-06,0.4219897978
9.79E-06,0.4219897978
9.79E-06,0.4219897978
9.79E-06,0.4219897978
9.79E-06,0.4219897978
9.79E-06,0.4219897978
9.79E-06,0.4219897978
9.79E-06,0.4219897978
8.50E-06,0.4241419792
8.50E-06,0.4241419792
8.50E-06,0.4241419792
8.50E-06,0.4241419792
8.50E-06,0.4241419792
8.50E-06,0.4241419792
8.50E-06,0.4241419792
8.50E-06,0.4241419792
8.50E-06,0.4241419792
8.50E-06,0.4241419792
8.50E-06,0.4241419792
6.01E-07,0.4431419907
6.01E-07,0.443160627
6.01E-07,0.4431792376
6.01E-07,0.4431978207
6.01E-07,0.4432163763
6.01E-07,0.4432349045
6.01E-07,0.4432534055
6.01E-07,0.4432718792
6.01E-07,0.4432903259
6.01E-07,0.4433087455
6.01E-07,0.4433271381
4.72E-06,0.4341968121
4.72E-06,0.4341968121
4.72E-06,0.4341968121
4.72E-06,0.4341968121
4.72E-06,0.4341968121
4.72E-06,0.4341968121
4.72E-06,0.4341968121
4.72E-06,0.4341968121
4.72E-06,0.4341968121
4.72E-06,0.4341968121
4.72E-06,0.4341968121
3.32E-06,0.4406559126
3.32E-06,0.4406559126
3.32E-06,0.4406559126
3.32E-06,0.4406559126
3.32E-06,0.4406559126
3.32E-06,0.4406559126
3.32E-06,0.4406559126
3.32E-06,0.4406559126
3.32E-06,0.4406559126
6.34E-06,0.4289706133
6.34E-06,0.4289706133
6.34E-06,0.4289706133
6.34E-06,0.4289706133
6.34E-06,0.4289706133
6.34E-06,0.4289706133
6.34E-06,0.4289706133
6.34E-06,0.4289706133
2.38E-06,0.44695029
2.38E-06,0.44695029
2.38E-06,0.44695029
2.38E-06,0.44695029
2.38E-06,0.44695029
2.38E-06,0.44695029
2.38E-06,0.44695029
2.38E-06,0.44695029
2.38E-06,0.44695029
2.38E-06,0.44695029
2.38E-06,0.44695029
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
5.84E-06,0.4303859791
6.07E-06,0.4297138244
6.07E-06,0.4297138244
6.07E-06,0.4297138244
6.07E-06,0.4297138244
6.07E-06,0.4297138244
6.07E-06,0.4297138244
6.07E-06,0.4297138244
6.07E-06,0.4297138244
6.04E-06,0.4298064291
6.04E-06,0.4298064291
6.04E-06,0.4298064291
6.04E-06,0.4298064291
6.04E-06,0.4298064291
6.04E-06,0.4298064291
6.04E-06,0.4298064291
6.04E-06,0.4298064291
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.54E-06,0.4348872381
4.51E-07,0.4424233736
4.51E-07,0.4424386644
4.51E-07,0.442453763
4.51E-07,0.4424688382
4.51E-07,0.4424838901
4.51E-07,0.4424989188
4.51E-07,0.4425139243
4.51E-07,0.4425289067
4.51E-07,0.4425438661
4.51E-07,0.4425588026
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
5.19E-06,0.4324827856
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
4.14E-06,0.4365897008
1.17E-06,0.450366957
1.17E-06,0.4504238448
1.17E-06,0.4504797536
1.17E-06,0.4505358363
1.17E-06,0.4505921017
1.17E-06,0.4506485535
1.17E-06,0.4507051958
1.17E-06,0.4507620326
4.65E-06,0.4344391796
4.65E-06,0.4344391796
4.65E-06,0.4344391796
4.65E-06,0.4344391796
4.65E-06,0.4344391796
4.65E-06,0.4344391796
4.65E-06,0.4344391796
4.65E-06,0.4344391796
4.65E-06,0.4344391796
4.56E-06,0.4347899164
4.56E-06,0.4347899164
4.56E-06,0.4347899164
4.56E-06,0.4347899164
4.56E-06,0.4347899164
4.56E-06,0.4347899164
4.56E-06,0.4347899164
4.56E-06,0.4347899164
5.56E-06,0.431262018
5.56E-06,0.431262018
5.56E-06,0.431262018
5.56E-06,0.431262018
5.56E-06,0.431262018
5.56E-06,0.431262018
5.56E-06,0.431262018
5.56E-06,0.431262018
5.56E-06,0.431262018
5.56E-06,0.431262018
5.56E-06,0.431262018
8.07E-06,0.4249593081
8.07E-06,0.4249593081
8.07E-06,0.4249593081
8.07E-06,0.4249593081
8.07E-06,0.4249593081
8.07E-06,0.4249593081
8.07E-06,0.4249593081
8.07E-06,0.4249593081
8.07E-06,0.4249593081
8.07E-06,0.4249593081
8.07E-06,0.4249593081
7.04E-06,0.4272009141
7.04E-06,0.4272009141
7.04E-06,0.4272009141
7.04E-06,0.4272009141
7.04E-06,0.4272009141
7.04E-06,0.4272009141
7.04E-06,0.4272009141
7.04E-06,0.4272009141
7.04E-06,0.4272009141
7.04E-06,0.4272009141
8.74E-06,0.4237180243
8.74E-06,0.4237180243
8.74E-06,0.4237180243
8.74E-06,0.4237180243
8.74E-06,0.4237180243
8.74E-06,0.4237180243
8.74E-06,0.4237180243
8.74E-06,0.4237180243
6.17E-07,0.4435515789
6.17E-07,0.4435704662
6.17E-07,0.4435893279
6.17E-07,0.4436081624
6.17E-07,0.4436269699
6.17E-07,0.4436457504
6.17E-07,0.4436645039
6.17E-07,0.4436832306
6.17E-07,0.4437019306
6.17E-07,0.4437206039
6.17E-07,0.4437392505
6.17E-07,0.4437578707
2.27E-06,0.4478021989
2.27E-06,0.4478021989
2.27E-06,0.4478021989
2.27E-06,0.4478021989
2.27E-06,0.4478021989
2.27E-06,0.4478021989
2.27E-06,0.4478021989
2.27E-06,0.4478021989
2.27E-06,0.4478021989
2.27E-06,0.4478021989
4.65E-06,0.4344482609
4.65E-06,0.4344482609
4.65E-06,0.4344482609
4.65E-06,0.4344482609
4.65E-06,0.4344482609
4.65E-06,0.4344482609
4.65E-06,0.4344482609
4.65E-06,0.4344482609
4.65E-06,0.4344482609
9.59E-06,0.4222946975
9.59E-06,0.4222946975
9.59E-06,0.4222946975
9.59E-06,0.4222946975
9.59E-06,0.4222946975
9.59E-06,0.4222946975
9.59E-06,0.4222946975
9.59E-06,0.4222946975
7.92E-06,0.425264258
7.92E-06,0.425264258
7.92E-06,0.425264258
7.92E-06,0.425264258
7.92E-06,0.425264258
7.92E-06,0.425264258
7.92E-06,0.425264258
7.92E-06,0.425264258
7.92E-06,0.425264258
7.92E-06,0.425264258
7.92E-06,0.425264258
4.57E-06,0.4347509534
4.57E-06,0.4347509534
4.57E-06,0.4347509534
4.57E-06,0.4347509534
4.57E-06,0.4347509534
4.57E-06,0.4347509534
4.57E-06,0.4347509534
4.57E-06,0.4347509534
4.57E-06,0.4347509534
4.57E-06,0.4347509534
3.40E-06,0.440227599
3.40E-06,0.440227599
3.40E-06,0.440227599
3.40E-06,0.440227599
3.40E-06,0.440227599
3.40E-06,0.440227599
3.40E-06,0.440227599
3.40E-06,0.440227599
3.40E-06,0.440227599
3.40E-06,0.440227599
3.40E-06,0.440227599
6.85E-07,0.4443960412
6.85E-07,0.444416545
6.85E-07,0.444436889
6.85E-07,0.4444572061
6.85E-07,0.4444774964
6.85E-07,0.4444977601
6.85E-07,0.4445179972
6.85E-07,0.4445382079
7.43E-06,0.4262941928
7.43E-06,0.4262941928
7.43E-06,0.4262941928
7.43E-06,0.4262941928
7.43E-06,0.4262941928
7.43E-06,0.4262941928
7.43E-06,0.4262941928
7.43E-06,0.4262941928
7.43E-06,0.4262941928
5.12E-06,0.4327238042
5.12E-06,0.4327238042
5.12E-06,0.4327238042
5.12E-06,0.4327238042
5.12E-06,0.4327238042
5.12E-06,0.4327238042
5.12E-06,0.4327238042
5.12E-06,0.4327238042
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
2.08E-06,0.4494957584
4.33E-06,0.4357535023
4.33E-06,0.4357535023
4.33E-06,0.4357535023
4.33E-06,0.4357535023
4.33E-06,0.4357535023
4.33E-06,0.4357535023
4.33E-06,0.4357535023
4.33E-06,0.4357535023
4.33E-06,0.4357535023
1.77E-06,0.4525168233
1.77E-06,0.4525168233
1.77E-06,0.4525168233
1.77E-06,0.4525168233
1.77E-06,0.4525168233
1.77E-06,0.4525168233
1.77E-06,0.4525168233
1.77E-06,0.4525168233
1.77E-06,0.4525168233
7.54E-06,0.4260604908
7.54E-06,0.4260604908
7.54E-06,0.4260604908
7.54E-06,0.4260604908
7.54E-06,0.4260604908
7.54E-06,0.4260604908
7.54E-06,0.4260604908
7.54E-06,0.4260604908
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
3.75E-06,0.4384212805
9.42E-06,0.422555931
9.42E-06,0.422555931
9.42E-06,0.422555931
9.42E-06,0.422555931
9.42E-06,0.422555931
9.42E-06,0.422555931
9.42E-06,0.422555931
9.42E-06,0.422555931
9.42E-06,0.422555931
9.42E-06,0.422555931
2.70E-07,0.4418364244
2.70E-07,0.4418481556
2.70E-07,0.4418598692
2.70E-07,0.4418715646
2.70E-07,0.4418832421
2.70E-07,0.4418949017
2.70E-07,0.4419065433
2.70E-07,0.4419181671
2.70E-07,0.4419297731
2.70E-07,0.4419413614
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
8.31E-06,0.4245048557
6.30E-06,0.4290675753
6.30E-06,0.4290675753
6.30E-06,0.4290675753
6.30E-06,0.4290675753
6.30E-06,0.4290675753
6.30E-06,0.4290675753
6.30E-06,0.4290675753
6.30E-06,0.4290675753
6.30E-06,0.4290675753
6.30E-06,0.4290675753
6.30E-06,0.4290675753
5.43E-06,0.4316565652
5.43E-06,0.4316565652
5.43E-06,0.4316565652
5.43E-06,0.4316565652
5.43E-06,0.4316565652
5.43E-06,0.4316565652
5.43E-06,0.4316565652
5.43E-06,0.4316565652
5.43E-06,0.4316565652
5.43E-06,0.4316565652
5.43E-06,0.4316565652
6.54E-06,0.4284378012
6.54E-06,0.4284378012
6.54E-06,0.4284378012
6.54E-06,0.4284378012
6.54E-06,0.4284378012
6.54E-06,0.4284378012
6.54E-06,0.4284378012
6.54E-06,0.4284378012
7.29E-06,0.4266098115
7.29E-06,0.4266098115
7.29E-06,0.4266098115
7.29E-06,0.4266098115
7.29E-06,0.4266098115
7.29E-06,0.4266098115
7.29E-06,0.4266098115
7.29E-06,0.4266098115
7.29E-06,0.4266098115
7.29E-06,0.4266098115
1.04E-06,0.4481127561
1.04E-06,0.4481515026
1.04E-06,0.4481895384
1.04E-06,0.4482275821
1.04E-06,0.4482656354
1.04E-06,0.4483036987
1.04E-06,0.4483417724
1.04E-06,0.448379857
1.04E-06,0.4484179529
1.04E-06,0.4484560605
1.04E-06,0.4484941803
1.04E-06,0.4485323127
8.79E-06,0.4236243701
8.79E-06,0.4236243701
8.79E-06,0.4236243701
8.79E-06,0.4236243701
8.79E-06,0.4236243701
8.79E-06,0.4236243701
8.79E-06,0.4236243701
8.79E-06,0.4236243701
8.79E-06,0.4236243701
8.79E-06,0.4236243701
2.42E-07,0.4413966507
2.42E-07,0.4414088705
2.42E-07,0.4414207704
2.42E-07,0.4414326513
2.42E-07,0.4414445131
2.42E-07,0.4414563559
2.42E-07,0.4414681798
2.42E-07,0.4414799849
2.42E-07,0.4414917711
2.42E-07,0.4415035385
2.42E-07,0.4415152872
2.42E-07,0.4415270173
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
3.01E-06,0.4424971217
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
1.88E-06,0.4513764095
9.27E-06,0.4228048051
9.27E-06,0.4228048051
9.27E-06,0.4228048051
9.27E-06,0.4228048051
9.27E-06,0.4228048051
9.27E-06,0.4228048051
9.27E-06,0.4228048051
9.27E-06,0.4228048051
9.27E-06,0.4228048051
7.75E-07,0.4458918182
7.75E-07,0.445914638
7.75E-07,0.4459374077
7.75E-07,0.4459601532
7.75E-07,0.4459828745
7.75E-07,0.4460055717
7.75E-07,0.4460282449
7.75E-07,0.4460508941
5.85E-06,0.4303501582
5.85E-06,0.4303501582
5.85E-06,0.4303501582
5.85E-06,0.4303501582
5.85E-06,0.4303501582
5.85E-06,0.4303501582
5.85E-06,0.4303501582
5.85E-06,0.4303501582
5.85E-06,0.4303501582
5.85E-06,0.4303501582
6.41E-06,0.4287857659
6.41E-06,0.4287857659
6.41E-06,0.4287857659
6.41E-06,0.4287857659
6.41E-06,0.4287857659
6.41E-06,0.4287857659
6.41E-06,0.4287857659
6.41E-06,0.4287857659
6.55E-06,0.4284180857
6.55E-06,0.4284180857
6.55E-06,0.4284180857
6.55E-06,0.4284180857
6.55E-06,0.4284180857
6.55E-06,0.4284180857
6.55E-06,0.4284180857
6.55E-06,0.4284180857
6.55E-06,0.4284180857
6.55E-06,0.4284180857
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
8.66E-06,0.4238526376
6.54E-07,0.4444407002
6.54E-07,0.4444602418
6.54E-07,0.4444797579
6.54E-07,0.444499248
6.54E-07,0.4445187119
6.54E-07,0.44453815
6.54E-07,0.4445575621
6.54E-07,0.4445769485
6.54E-07,0.4445963091
8.19E-06,0.4247372461
8.19E-06,0.4247372461
8.19E-06,0.4247372461
8.19E-06,0.4247372461
8.19E-06,0.4247372461
8.19E-06,0.4247372461
8.19E-06,0.4247372461
8.19E-06,0.4247372461
8.19E-06,0.4247372461
5.34E-06,0.4319768897
5.34E-06,0.4319768897
5.34E-06,0.4319768897
5.34E-06,0.4319768897
5.34E-06,0.4319768897
5.34E-06,0.4319768897
5.34E-06,0.4319768897
5.34E-06,0.4319768897
5.34E-06,0.4319768897
5.34E-06,0.4319768897
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
6.97E-06,0.4273540617
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
2.20E-06,0.4484094687
5.48E-06,0.4315110498
5.48E-06,0.4315110498
5.48E-06,0.4315110498
5.48E-06,0.4315110498
5.48E-06,0.4315110498
5.48E-06,0.4315110498
5.48E-06,0.4315110498
5.48E-06,0.4315110498
5.48E-06,0.4315110498
5.48E-06,0.4315110498
7.05E-06,0.4271618524
7.05E-06,0.4271618524
7.05E-06,0.4271618524
7.05E-06,0.4271618524
7.05E-06,0.4271618524
7.05E-06,0.4271618524
7.05E-06,0.4271618524
7.05E-06,0.4271618524
7.05E-06,0.4271618524
9.57E-06,0.4223271029
9.57E-06,0.4223271029
9.57E-06,0.4223271029
9.57E-06,0.4223271029
9.57E-06,0.4223271029
